chunk_id,title,content,char_count,category
36,제20조(계약의 무효),"제20조(계약의 무효)
 제1항 제2호의 
경우에는 실제 만 나이를 적용합니다 .
②제1항의 보험나이는 계약일 현재 피보험자의 실제 만 나이를 기준으로 6개월 미만의 끝수는 버리고 6개월 
이상의 끝수는 1년으로 하여 계산하며 , 이후 매년 계약해당일에 나이가 증가하는 것으로 합니다 .
③피보험자의 나이 또는 성별에 관한 기재사항이 신분증 (주민등록증 , 운전면허증 , 사진이 붙은 정부기관 발행 
신분증 )에 기재된 사실과  다른 경우에는 신분증을 기준으로 정정된 나이 또는 성별에 해당하는 보험금 및 
보험료로 변경합니다 .
【보험나이 계산 예시】생년월일 : 1988년 10월 2일,  현재(계약일 ) : 2024년 4월 13일
 ⇒ 2024년 4월 13일 - 1988년 10월 2일 = 35년 6월 11일 = 36세
【계약해당일 】해당연도의 계약해당일이 없는 경우에는 해당 월의 마지막 날을 계약해당일로 합니다 .
 계약일 : 2024년 2월 29일 ⇒ 계약해당일 : 2025년 2월 2",503,기타
37,제23조(계약의 소멸),"제23조(계약의 소멸)
 
피보험자가 사망하여 이 약관에서 규정하는 보험금 지급사유가 더 이상 발생할 수 없는 경우에는 이 계약은 그 
때부터 효력이 없습니다 .  
제 5 관 보험료의 납입
=== Page 11 ===
© 2025 처브그룹 . Chubb®, 처브 로고 그리고 Chubb. Insured.SM 는 처브그룹의 등록상표입니다 . 
06/2025 11",202,보장내용
38,제24조(제1회 보험료 및 회사의 보장개시 ),"제24조(제1회 보험료 및 회사의 보장개시 )
 
①회사는 계약의 청약을 승낙하고 계약자로부터 제1회 보험료를 받은 때부터 이 약관에서 정한 바에 따라 
보장을 합니다 . 또한, 회사가 청약과 함께 제1회 보험료를 받은 후 승낙한 경우에도 제1회 보험료를 받은 
때부터 보장이 개시됩니다 . 다만, 계약자가 제1회 보험료를 자동이체 또는 신용카드로 납입하는 경우에는 
자동이체 신청 및 신용카드매출 승인에 필요한 정보를 제공한 때를 제1회 보험료를 받은 때로 하며, 
계약자에게 책임이 있는 사유로 자동이체 또는 매출승인이 불가능한 경우에는 보험료가 납입되지 않은 것으로 
봅니다 .
②회사가 청약과 함께 제1회 보험료를 받고 청약을 승낙하기 전에 보험금 지급사유가 발생하였을 때에도 
보장개시일부터 이 약관에서 정하는 바에 따라 보장을 합니다 . 
【보장개시일 】회사가 보장을 개시하는 날로서 계약이 성립되고 제1회 보험료를 받은 날을 말하나 , 회사가 
승낙하기 전이라도 청약과 함께 제1회",612,보장내용
39,제15조(알릴 의무 위반의 효과),"제15조(알릴 의무 위반의 효과)
를 준용하여 회사가 보장을 하지 않을 수 있는 경우
3.진단계약에서 보험금 지급사유 발생할 때까지 피보험자가 진단을 받지 않은 경우. 다만, 진단계약에서 진단을 
받지 않은 경우라도 상해로 보험금 지급사유가 발생한 경우에는 보장을 해드립니다 .
④계약이 갱신되는 경우에는 제1항부터 제3항까지의 규정에 따른 보장은 기존 계약에 의한 보장이 종료하는 
때부터 적용합니다 .
⑤제1항의 규정에도 불구하고 회사는 피보험자가 주거지를 출발하기 전과 주거지에 도착한 이후에 발생한 
사고에 대하여는 보상하지  않습니다 .
⑥피보험자가 승객으로 탑승하는 항공기 , 선박 등의 교통수단이 보험증권에 기재된 보험기간의 종기까지 여행의 
최종목적지에 도착하도록 예정되어 있음에도 불구하고 도착이 지연되었을 경우에는 제1항의 규정에도 
불구하고 회사의 보장의 종기는 24시간을 한도로 자동적으로 연장됩니다 .
⑦제6항의 경우 중 피보험자가 승객으로 탑승하는 항공기가 제3자에 의",676,보장내용
40,제25조(제2회 이후 보험료의 납입),"제25조(제2회 이후 보험료의 납입)
 
계약자는 제2회부터의 보험료를 납입기일까지 납입하여야 하며, 계약자가 보험료를 납입한 경우 회사는 영수증을 
발행하여 드립니다 . 다만, 금융회사 (우체국을 포함합니다 )를 통하여 보험료를 납입한 경우에는 그 금융회사가 
발행한 증명서류를 영수증으로 대신합니다 .
【납입기일 】계약자가 제2회부터의 보험료를 납입하기로 한 날을 말합니다 .",213,필요서류
41,제26조(보험료의 납입이 연체되는 경우 납입최고 (독촉),"제26조(보험료의 납입이 연체되는 경우 납입최고 (독촉)
와 계약의 해지) 
①계약자가 제2회부터의 보험료를 납입기일까지 납입하지 않아 보험료 납입이 연체 중인 경우 회사는 
14일(보험기간이 1년 미만인 경우에는 7일) 이상의 기간을 납입최고 (독촉)기간(납입최고기간의 마지막 날이 
영업일이 아닐 때에는 최고(독촉)기간은 그 다음 날까지로 합니다 )으로 정하여 다음 사항에 대하여 
서면(등기우편 등), 전화(음성녹음 ) 또는 전자문서 등으로 알려드립니다 . 다만, 계약이 해지되기 전에 발생한 
보험금 지급사유에 대하여 회사는 보상합니다 .
=== Page 12 ===
© 2025 처브그룹 . Chubb®, 처브 로고 그리고 Chubb. Insured.SM 는 처브그룹의 등록상표입니다 . 
06/2025 121.계약자 (보험수익자와 계약자가 다른 경우 보험수익자를 포함합니다 )에게 납입최고 (독촉)기간 내에 
연체보험료를 납입하여야 한다는 내용
2.납입최고 (독촉)기간이 끝나는 날까",1334,보장내용
42,제32조(보험료의 환급),"제32조(보험료의 환급)
에 따른 환급금을 받지 않은 경우 계약자는 해지된 날부터 3년 이내에 회사가 정한 
절차에 따라 계약의 부활(효력회복 )을 청약할 수 있습니다 . 회사가 부활(효력회복 )을 승낙한 경우에는 
계약자는 부활(효력회복 )을 청약한 날까지의 연체된 보험료에 ‘보험개발원이 공시하는 월평균 정기예금이율 + 
1%’ 범위 내에서 각 상품별로 회사가 정하는 이율로 계산한 금액을 더하여 납입하여야 합니다 .
②제1항에 따라 해지계약을 부활(효력회복 )하는 경우에는",268,기타
43,제24조(제1회 보험료 및 회사의 보장개시 ),"제24조(제1회 보험료 및 회사의 보장개시 )
를 
준용합니다 . 이 때 회사는 해지 전 발생한 보험금 지급사유를 이유로 부활(효력회복 )을 거절하지 않습니다 .
③제1항에서 정한 계약의 부활이 이루어진 경우라도 계약자 또는 피보험자가 최초 혹은 종전계약 청약시",148,보장내용
44,제32조(보험료의 환급),"제32조(보험료의 환급)
에 따른 계약자의 해지환급금 청구권에 대한 강제집행 , 담보권실행 , 국세 및 
지방세 체납처분절차에 따라 계약이 해지된 경우 해지 당시의 보험수익자가 계약자의 동의를 받아 계약 
해지로 회사가 채권자에게 지급한 금액을 회사에게 지급하고",147,필요서류
45,제21조(계약내용의 변경 등),"제21조(계약내용의 변경 등)
 제1항의 절차에 
따라 계약자 명의를 보험수익자로 변경하여 계약의 특별부활 (효력회복 )을 청약할 수 있음을 보험수익자에게 
통지하여야 합니다 .
②회사는 보험수익자가 제1항에 따른 계약자 명의변경 신청 및 계약의 특별부활 (효력회복 ) 청약을 한 경우 이를 
승낙하며 , 계약은 청약한 때부터 특별부활 (효력회복 ) 됩니다 .
③회사는 제1항의 통지를 지정된 보험수익자에게 하여야 합니다 . 다만, 법정상속인이 보험수익자로 지정된 경우 
회사는 제1항의 통지를 계약자에게 할 수 있습니다 .
④회사는 제1항의 통지를 계약이 해지된 날부터 7일 이내에 하여야 합니다 . 다만, 회사의 통지가 7일이 지나 
보험수익자에게 도달하고 이후 그 보험수익자가 제1항에 따른 계약자 명의변경 신청 및 계약의 
=== Page 13 ===
© 2025 처브그룹 . Chubb®, 처브 로고 그리고 Chubb. Insured.SM 는 처브그룹의 등록상표입니다 . 
06/202",686,기타
46,제29조(계약자의 임의해지 및 피보험자의 서면동의 철회),"제29조(계약자의 임의해지 및 피보험자의 서면동의 철회)
  
①계약자는 계약이 소멸하기 전에 언제든지 계약을 해지할 수 있으며 , 계약이 해지된 경우 회사가 환급하여야 
할 보험료가 있을 경우에는",111,기타
47,제20조(계약의 무효),"제20조(계약의 무효)
에 따라 사망을 보험금 지급사유로 하는 계약에서 서면으로 동의를 한 피보험자는 계약의 
효력이 유지되는 기간에는 언제든지 서면동의를 장래를 향하여 철회할 수 있으며 , 서면동의 철회로 계약이 
해지되어 회사가 환급하여야 할 보험료가 있을 때에는",150,보장내용
48,제32조(보험료의 환급),"제32조(보험료의 환급)
에 따른 보험료를 계약자에게 
지급합니다 .  
③보험금 지급사유 발생으로 회사가 보험금을 지급한 때에도 보험가입금액이 감액되지 않은 경우에는 계약자는 
그 보험금 지급사유 발생 후에도 계약을 해지할 수 있습니다 .  
제29조의2(위법계약의 해지) 
①계약자는 ｢금융소비자보호에 관한 법률｣ 제47조 및 관련규정이 정하는 바에 따라 계약체결에 대한 회사의 
법위반사항이 있는 경우 계약체결일부터 5년 이내의 범위에서 계약자가 위반사항을 안 날부터 1년 이내에 
계약해지요구서에 증빙서류를 첨부하여 위법계약의 해지를 요구할 수 있습니다 .
②회사는 해지요구를 받은 날부터 10일 이내에 수락여부를 계약자에 통지하여야 하며, 거절할 때에는 거절 
사유를 함께 통지하여야 합니다 .
③계약자는 회사가 ｢금융소비자 보호에 관한 법률 시행령 ｣ 제38조제4항의 각 호에서 정하는 정당한 사유 없이 
제1항의 요구를 따르지 않는 경우 해당 계약을 해지할 수 있습니다 .
④제1항",526,보장내용
49,제32조(보험료의 환급),"제32조(보험료의 환급)
 제1항 제1호에 따른 환급금을 
계약자에게 지급합니다 .
⑤계약자는 제1항에 따른 제척기간에도 불구하고 민법 등 관계 법령에서 정하는 바에 따라 법률상의 권리를 
행사 할 수 있습니다 .",120,기타
50,제30조(중대사유로 인한 해지),"제30조(중대사유로 인한 해지)
 
①회사는 다음과 같은 사실이 있을 경우에는 그 사실을 안 날부터 1개월 이내에 계약을 해지할 수 있습니다 . 
1.계약자 , 피보험자 또는 보험수익자가 보험금 을 지급받을 목적으로 고의로 보험금 지급사유를 발생시킨 경우
2.계약자 , 피보험자 또는 보험수익자가 보험금 청구에 관한 서류에 고의로 사실과 다른 것을 적었거나 그 서류 
또는 증거를 위조 또는 변조한 경우. 다만, 이미 보험금 지급사유가 발생한 경우에는 보험금 지급에 영향을 
미치지 않습니다 .
②회사는 제1항에 따라 계약을 해지한 경우 그 사실을 계약자에게 통지하고 , 해지시 회사가 환급하여야 할 
보험료가 있을 경우에는",350,보장내용
51,제31조(회사의 파산선고와 해지),"제31조(회사의 파산선고와 해지)
 
①회사가 파산의 선고를 받은 경우 계약자는 계약을 해지할 수 있습니다 .
②제1항에 따라 해지하지 않은 계약은 파산선고 후 3개월이 지나면 그 효력을 잃습니다 .
③제1항에 따라 계약이 해지되거나 제2항에 따라 계약이 효력을 잃는 경우 회사는",157,기타
52,제32조(보험료의 환급),"제32조(보험료의 환급)
 
①이 계약이 무효, 효력상실 , 해지 또는 소멸된 때에는 다음과 같이 보험료를 돌려드립니다 . 
=== Page 14 ===
© 2025 처브그룹 . Chubb®, 처브 로고 그리고 Chubb. Insured.SM 는 처브그룹의 등록상표입니다 . 
06/2025 141.계약자 , 피보험자 또는 보험수익자의 책임없는 사유에 의하는 경우 : 무효의 경우에는 회사에 납입한 
보험료의 전액, 효력상실 , 해지 또는 소멸의 경우에는 경과하지 않은 기간에 대하여 일단위로 계산한 보험료
2.계약자 , 피보험자 또는 보험수익자의 책임있는 사유에 의하는 경우 : 이미 경과한 기간에 대하여 
단기요율 (1년미만의 기간에 적용되는 요율)로 계산한 보험료를 뺀 잔액. 다만, 계약자 , 피보험자 또는 
보험수익자의 고의 또는 중대한 과실로 무효가 된 때에는 보험료를 돌려드리지 않습니다 .
②보험기간이 1년을 초과하는 계약이 무효, 효력상실 또는 소멸인 경우에는 무효, 효력상실 ",682,기타
